Call Failure,Complains,Subscription Length,Charge Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn,Charge Amount (log1p),Customer Value (log1p),Seconds of Use (log1p),Frequency of use (log1p),Frequency of SMS (log1p),Distinct Called Numbers (log1p)
0,0,35,0,958,14,0,6,3,1,1,30,38.88,0,0.0,3.6858749450936377,6.8658910748834385,2.70805020110221,0.0,1.9459101490553132
16,0,30,7,10175,83,0,36,4,1,1,45,256.45,0,2.0794415416798357,5.55082552649215,9.227787285579904,4.430816798843313,0.0,3.6109179126442243
1,0,37,1,1783,31,32,10,4,1,1,45,125.35,0,0.6931471805599453,4.839055833834204,7.486613313139955,3.4657359027997265,3.4965075614664802,2.3978952727983707
0,0,36,0,760,8,0,7,2,1,2,25,34.56,0,0.0,3.571221410645704,6.634633357861686,2.1972245773362196,0.0,2.0794415416798357
13,0,34,0,2758,60,358,25,2,1,1,25,1737.81,0,0.0,7.460956250190807,7.922623574217286,4.110873864173311,5.883322388488279,3.258096538021482
4,0,35,0,2078,44,59,33,3,1,2,30,320.88,1,0.0,5.774178805277932,7.639642287858013,3.8066624897703196,4.0943445622221,3.5263605246161616
6,0,43,2,3095,33,491,9,4,1,1,45,1305.7,0,1.0986122886681098,7.175260153995101,8.037866234709618,3.5263605246161616,6.198478716492308,2.302585092994046
5,0,38,1,3778,85,7,30,3,1,1,30,182.52,0,0.6931471805599453,5.212323653381061,8.237214703349489,4.454347296253507,2.0794415416798357,3.4339872044851463
10,0,37,1,6908,76,117,40,2,1,1,25,840.78,0,0.6931471805599453,6.735518697441733,8.840580188488795,4.343805421853684,4.770684624465665,3.713572066704308
9,1,35,0,2990,41,9,16,3,1,2,30,157.24,1,0.0,5.064112867874402,8.003363058629947,3.7376696182833684,2.302585092994046,2.833213344056216
8,0,40,2,7928,139,423,49,3,1,1,30,2014.68,0,1.0986122886681098,7.608711886433564,8.978282203272398,4.941642422609304,6.049733455231958,3.912023005428146
10,0,12,0,8753,163,62,35,4,1,1,45,377.9,0,0.0,5.937272318024555,9.07726601775084,5.099866427824199,4.143134726391533,3.58351893845611
18,0,31,0,650,41,9,15,2,1,2,25,71.595,1,0.0,4.284896048935651,6.478509642208569,3.7376696182833684,2.302585092994046,2.772588722239781
6,0,34,0,13693,167,0,40,3,1,1,30,554.4,0,0.0,6.319688574872699,9.524713059681009,5.123963979403259,0.0,3.713572066704308
6,0,26,1,1813,42,32,68,4,1,1,45,126.375,0,0.6931471805599453,4.847135491542889,7.503289630675082,3.7612001156935624,3.4965075614664802,4.23410650459726
2,0,36,0,3718,82,2,28,2,1,1,25,180.0,0,0.0,5.198497031265826,8.22121009392507,4.418840607796598,1.0986122886681098,3.367295829986474
0,0,33,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
15,0,18,1,5987,136,67,44,2,2,1,25,577.035,0,0.6931471805599453,6.3596344204722985,8.69751274553952,4.919980925828125,4.219507705176107,3.8066624897703196
17,0,30,1,1710,46,37,20,2,1,1,25,245.52,0,0.6931471805599453,5.507443126094042,7.444833273892193,3.8501476017100584,3.6375861597263857,3.044522437723423
1,0,33,0,15120,173,138,26,2,1,1,25,1309.185,0,0.0,7.177923627598443,9.623839785112668,5.159055299214529,4.9344739331306915,3.295836866004329
2,0,19,1,1810,32,60,18,3,1,1,30,313.68,0,0.6931471805599453,5.751556249461042,7.501634457883413,3.4965075614664802,4.110873864173311,2.9444389791664403
18,1,27,0,695,37,1,11,2,1,2,25,37.44,1,0.0,3.6490985841020915,6.54534966033442,3.6375861597263857,0.6931471805599453,2.4849066497880004
7,0,43,0,438,14,15,5,3,1,2,30,78.08,1,0.0,4.370459998302416,6.0844994130751715,2.70805020110221,2.772588722239781,1.791759469228055
17,0,46,2,14338,185,22,52,3,1,1,30,668.92,0,1.0986122886681098,6.507158302270833,9.57073837671504,5.225746673713202,3.1354942159291497,3.970291913552122
21,0,28,2,2240,49,34,15,2,1,1,25,256.005,0,1.0986122886681098,5.549095539958887,7.714677473800927,3.912023005428146,3.5553480614894135,2.772588722239781
14,0,14,1,6213,133,74,37,2,2,1,25,618.57,0,0.6931471805599453,6.429025689036099,8.734560089952993,4.897839799950911,4.31748811353631,3.6375861597263857
24,1,38,9,10495,96,6,44,5,2,1,55,167.865,0,2.302585092994046,5.12909957913106,9.25874951118387,4.574710978503383,1.9459101490553132,3.8066624897703196
0,0,36,0,2790,21,476,6,3,1,1,30,2016.44,0,0.0,7.609584659924916,7.934155233536322,3.091042453358316,6.1675164908883415,1.9459101490553132
20,1,34,0,830,49,20,20,2,1,2,25,129.555,1,0.0,4.871794593913837,6.7226297948554485,3.912023005428146,3.044522437723423,3.044522437723423
8,0,35,2,7090,103,21,24,5,1,1,55,139.395,0,1.0986122886681098,4.944459878421957,8.866581653303996,4.6443908991413725,3.091042453358316,3.2188758248682006
0,0,35,0,6195,80,179,24,3,1,1,30,967.0,0,0.0,6.875232087276577,8.73165920153676,4.394449154672439,5.19295685089021,3.2188758248682006
14,0,36,0,3180,41,7,14,3,1,2,30,156.84,1,0.0,5.06158186171436,8.064950891749143,3.7376696182833684,2.0794415416798357,2.70805020110221
11,0,27,0,700,25,10,7,2,1,2,25,77.625,0,0.0,4.364689715020605,6.55250788703459,3.258096538021482,2.3978952727983707,2.0794415416798357
0,0,28,0,2580,12,0,8,3,1,1,30,103.68,0,0.0,4.650908077661946,7.855932199718614,2.5649493574615367,0.0,2.1972245773362196
4,0,27,1,1315,36,193,11,2,2,1,25,929.295,0,0.6931471805599453,6.835501740149729,7.182352111885263,3.6109179126442243,5.267858159063328,2.4849066497880004
23,0,22,2,6878,155,103,49,2,2,1,25,779.985,0,1.0986122886681098,6.660555943509279,8.836228571526014,5.049856007249537,4.6443908991413725,3.912023005428146
11,0,40,1,4485,76,3,16,3,1,1,30,194.44,0,0.6931471805599453,5.275253426949485,8.408716715080153,4.343805421853684,1.3862943611198906,2.833213344056216
21,0,41,4,9480,130,156,47,3,1,1,30,1008.4,0,1.6094379124341003,6.917111373906162,9.15704507491796,4.875197323201151,5.056245805348308,3.871201010907891
2,0,9,1,4390,40,215,10,3,1,1,30,1037.2,0,0.6931471805599453,6.945243723393129,8.387312270561717,3.713572066704308,5.375278407684165,2.3978952727983707
14,0,40,2,3835,85,37,30,3,2,1,30,304.8,0,1.0986122886681098,5.722931293494962,8.252185436003328,4.454347296253507,3.6375861597263857,3.4339872044851463
0,0,32,0,2133,48,0,27,1,1,1,15,119.955,0,0.0,4.795418575598032,7.665753431861699,3.8918202981106265,0.0,3.332204510175204
18,0,45,3,4080,94,47,31,3,1,1,30,354.96,0,1.3862943611198906,5.874818364988662,8.314097335405807,4.553876891600541,3.871201010907891,3.4657359027997265
4,0,18,3,2628,41,34,21,3,1,1,30,242.76,0,1.3862943611198906,5.496184134677454,7.874358824729881,3.7376696182833684,3.5553480614894135,3.091042453358316
19,0,17,1,9427,178,89,45,5,1,1,55,277.575,0,0.6931471805599453,5.629687322933117,9.151439264056021,5.187385805840755,4.499809670330265,3.828641396489095
0,0,33,0,6185,87,0,7,4,1,1,45,156.8,0,0.0,5.061328408411774,8.730043953245016,4.477336814478207,0.0,2.0794415416798357
10,0,37,0,2453,60,359,24,3,1,1,30,1536.52,0,0.0,7.337926007726149,7.805474625270857,4.110873864173311,5.886104031450156,3.2188758248682006
4,0,36,0,4400,78,4,26,3,1,1,30,195.12,0,0.0,5.278726716783033,8.38958706681109,4.3694478524670215,1.6094379124341003,3.295836866004329
10,0,39,1,5513,98,27,23,2,1,1,25,373.995,1,0.6931471805599453,5.926912692548187,8.615045591583742,4.59511985013459,3.332204510175204,3.1780538303479458
0,0,31,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
6,0,38,0,1585,25,8,11,2,1,2,25,108.45,0,0.0,4.695467823968872,7.368970402194793,3.258096538021482,2.1972245773362196,2.4849066497880004
8,0,41,2,365,9,12,4,3,1,1,30,62.96,1,1.0986122886681098,4.158257887965753,5.902633333401366,2.302585092994046,2.5649493574615367,1.6094379124341003
0,0,34,0,0,0,2,0,3,1,2,30,8.0,1,0.0,2.1972245773362196,0.0,0.0,1.0986122886681098,0.0
13,0,41,1,3265,67,193,30,2,1,1,25,1018.44,0,0.6931471805599453,6.927008735904024,8.09132127353041,4.219507705176107,5.267858159063328,3.4339872044851463
4,0,37,0,3488,55,0,35,1,1,1,15,194.865,0,0.0,5.277425646405484,8.157370441186774,4.02535169073515,0.0,3.58351893845611
8,0,12,3,2898,41,23,15,3,1,1,30,209.56,0,1.3862943611198906,5.3497706481369525,7.972121128921655,3.7376696182833684,3.1780538303479458,2.772588722239781
8,0,43,2,683,14,19,8,3,1,1,30,103.88,0,1.0986122886681098,4.652816839455444,6.52795791762255,2.70805020110221,2.995732273553991,2.1972245773362196
5,0,15,0,2000,26,27,15,2,1,1,25,212.67,0,0.0,5.364432768754897,7.601402334583733,3.295836866004329,3.332204510175204,2.772588722239781
0,0,36,0,2055,33,278,16,3,1,1,30,1195.52,0,0.0,7.087172622628702,7.628517626575055,3.5263605246161616,5.631211781821365,2.833213344056216
3,0,10,2,1603,25,32,11,3,1,1,30,193.12,1,1.0986122886681098,5.268476524537015,7.38025578842646,3.258096538021482,3.4965075614664802,2.4849066497880004
15,0,29,2,2583,56,45,70,5,1,1,55,107.085,0,1.0986122886681098,4.682917954610016,7.857093864902493,4.04305126783455,3.828641396489095,4.2626798770413155
3,0,34,2,6900,103,46,26,5,1,1,55,174.045,0,1.0986122886681098,5.165043083725099,8.839421607620602,4.6443908991413725,3.8501476017100584,3.295836866004329
0,0,36,0,1333,38,0,4,3,1,2,30,54.84,0,0.0,4.022490458454117,7.195937226475569,3.6635616461296463,0.0,1.6094379124341003
13,0,38,0,2838,64,29,32,3,1,2,30,232.08,0,0.0,5.451381742274873,7.951207156472972,4.174387269895637,3.4011973816621555,3.4965075614664802
6,0,16,1,1920,30,25,12,2,1,1,25,200.25,0,0.6931471805599453,5.304547916298673,7.560601162768557,3.4339872044851463,3.258096538021482,2.5649493574615367
15,0,39,1,2758,66,366,26,3,1,1,30,1576.96,0,0.6931471805599453,7.363888152542081,7.922623574217286,4.204692619390966,5.905361848054571,3.295836866004329
8,0,39,1,7813,133,391,45,3,1,1,30,1881.84,0,0.6931471805599453,7.54053655425564,8.963672275615016,4.897839799950911,5.971261839790462,3.828641396489095
16,1,31,0,460,40,0,12,2,1,2,25,22.5,1,0.0,3.1570004211501135,6.133398042996649,3.713572066704308,0.0,2.5649493574615367
0,0,30,0,3633,50,0,27,1,1,1,15,202.565,0,0.0,5.315985364201444,8.198089248956116,3.9318256327243257,0.0,3.332204510175204
0,0,35,0,7393,122,386,44,2,1,1,25,2075.175,0,0.0,7.6382825374574805,8.908424139496578,4.812184355372417,5.958424693029782,3.8066624897703196
6,0,27,0,1535,21,29,3,4,1,2,45,111.4,0,0.0,4.722063937459591,7.336936913707618,3.091042453358316,3.4011973816621555,1.3862943611198906
16,0,15,2,9533,181,94,55,5,1,1,55,286.71,0,1.0986122886681098,5.661953028382361,9.162619635764772,5.204006687076795,4.553876891600541,4.02535169073515
15,0,37,2,9360,124,146,43,3,1,1,30,963.36,0,1.0986122886681098,6.871464668881099,9.144307401371744,4.8283137373023015,4.990432586778736,3.784189633918261
0,0,24,0,2515,50,0,23,3,1,1,30,102.6,0,0.0,4.640537329825382,7.830425617820331,3.9318256327243257,0.0,3.1780538303479458
15,0,40,1,4865,78,21,22,3,1,1,30,281.72,0,0.6931471805599453,5.644457008571386,8.490027523343468,4.3694478524670215,3.091042453358316,3.1354942159291497
14,0,43,1,15745,192,165,36,2,1,1,25,1459.665,0,0.6931471805599453,7.286647090455158,9.664341643744413,5.262690188904886,5.111987788356544,3.6109179126442243
0,0,36,0,2615,18,3,16,3,1,1,30,117.32,0,0.0,4.773392818402544,7.86940171257709,2.9444389791664403,1.3862943611198906,2.833213344056216
11,0,34,2,8935,113,133,38,3,1,1,30,893.92,0,1.0986122886681098,6.796734328804876,9.097843340749037,4.736198448394496,4.897839799950911,3.6635616461296463
0,0,31,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
5,0,22,0,305,6,13,2,4,1,2,45,40.275,0,0.0,3.7202569898061917,5.723585101952381,1.9459101490553132,2.6390573296152584,1.0986122886681098
4,0,36,0,2590,52,166,20,2,1,1,25,865.89,0,0.0,6.764912094452196,7.85979918056211,3.970291913552122,5.117993812416755,3.044522437723423
0,0,15,0,1515,18,17,9,2,1,1,25,145.485,0,0.0,4.986923034136504,7.323830566202317,2.9444389791664403,2.8903717578961645,2.302585092994046
0,0,21,0,1055,26,178,5,2,2,1,25,849.645,0,0.0,6.745994885252763,6.962243464266207,3.295836866004329,5.187385805840755,1.791759469228055
0,0,38,0,1793,48,0,18,1,1,1,15,101.255,0,0.0,4.627469693482858,7.492203042618741,3.8918202981106265,0.0,2.9444389791664403
4,1,32,0,2570,29,0,10,2,1,2,25,116.955,1,0.0,4.770303195798795,7.852050207265889,3.4011973816621555,0.0,2.3978952727983707
5,0,38,0,438,8,7,4,3,1,2,30,45.84,1,0.0,3.8467375387295166,6.0844994130751715,2.1972245773362196,2.0794415416798357,1.6094379124341003
6,1,32,2,1315,42,201,12,3,2,1,30,858.28,1,1.0986122886681098,6.7560948292897915,7.182352111885263,3.7612001156935624,5.308267697401205,2.5649493574615367
3,0,31,0,3893,54,0,32,1,1,1,15,217.085,0,0.0,5.384884895051498,8.267192185932146,4.007333185232471,0.0,3.4965075614664802
16,0,40,2,4080,88,39,30,3,1,1,30,322.72,0,1.0986122886681098,5.779878944627502,8.314097335405807,4.48863636973214,3.6888794541139363,3.4339872044851463
5,0,31,0,2193,50,344,18,2,1,1,25,1648.935,0,0.0,7.408491172179271,7.693481640835175,3.9318256327243257,5.84354441703136,2.9444389791664403
16,0,34,7,10130,87,0,40,4,1,1,45,255.425,0,2.0794415416798357,5.546836224193474,9.223355309053677,4.477336814478207,0.0,3.713572066704308
5,0,11,2,4505,45,213,9,3,1,1,30,1034.0,0,1.0986122886681098,6.942156705699469,8.41316512099219,3.828641396489095,5.365976015021851,2.302585092994046
0,0,31,0,628,1,1,3,4,1,2,45,18.225,1,0.0,2.9562115153917077,6.444131256700441,0.6931471805599453,0.6931471805599453,1.3862943611198906
9,0,38,0,2048,55,341,26,3,1,1,30,1448.12,0,0.0,7.278711754626638,7.6251071482389,4.02535169073515,5.834810737062605,3.295836866004329
5,0,34,1,3085,25,7,14,3,1,1,30,152.4,0,0.6931471805599453,5.0330488889331555,8.034631032923107,3.258096538021482,2.0794415416798357,2.70805020110221
9,0,28,0,1730,26,49,20,4,1,2,45,166.4,0,0.0,5.120386158055375,7.456454555176209,3.295836866004329,3.912023005428146,3.044522437723423
0,0,31,0,6480,91,7,20,4,1,1,45,181.775,0,0.0,5.208255888179379,8.776630098427717,4.5217885770490405,2.0794415416798357,3.044522437723423
5,0,37,1,305,6,7,2,5,1,1,55,15.165,0,0.6931471805599453,2.7828484111773966,5.723585101952381,1.9459101490553132,2.0794415416798357,1.0986122886681098
9,0,38,1,15600,188,182,34,2,1,1,25,1529.46,0,0.6931471805599453,7.333323622794017,9.65509029374725,5.241747015059643,5.209486152841421,3.5553480614894135
10,0,35,2,7280,104,30,27,5,1,1,55,155.76,0,1.0986122886681098,5.05471597333143,8.893023494394711,4.653960350157523,3.4339872044851463,3.332204510175204
10,0,29,0,1180,36,27,17,2,1,1,25,176.22,0,0.0,5.177391898619156,7.074116816197362,3.6109179126442243,3.332204510175204,2.8903717578961645
13,0,40,3,3265,55,313,35,4,1,1,45,865.5,0,1.3862943611198906,6.7644621091556605,8.09132127353041,4.02535169073515,5.749392985908253,3.58351893845611
10,0,40,1,2888,65,18,38,2,1,1,25,213.885,0,0.6931471805599453,5.370103001305404,7.968665700466235,4.189654742026425,2.9444389791664403,3.6635616461296463
3,1,9,1,1487,19,0,7,3,1,1,30,60.24,1,0.6931471805599453,4.114800570789483,7.305188215393037,2.995732273553991,0.0,2.0794415416798357
6,0,39,0,2228,56,362,26,2,1,1,25,1731.78,0,0.0,7.45748233416719,7.709308333385869,4.04305126783455,5.8944028342648505,3.295836866004329
0,0,36,1,93,1,2,2,5,1,1,55,4.41,0,0.6931471805599453,1.6882490928583902,4.543294782270004,0.6931471805599453,1.0986122886681098,1.0986122886681098
10,0,41,0,4550,79,16,22,3,1,1,30,249.16,0,0.0,5.522100713149586,8.423102268016642,4.382026634673881,2.833213344056216,3.1354942159291497
6,0,32,0,6718,69,100,36,2,1,1,25,755.415,0,0.0,6.628590167365042,8.81269461292015,4.248495242049359,4.61512051684126,3.6109179126442243
5,0,14,0,5377,124,53,40,1,2,1,15,594.055,0,0.0,6.388653838248386,8.59007183682881,4.8283137373023015,3.9889840465642745,3.713572066704308
10,0,28,2,2025,47,201,11,3,2,1,30,886.88,0,1.0986122886681098,6.78883659872546,7.613818684808629,3.871201010907891,5.308267697401205,2.4849066497880004
4,0,26,0,1568,39,30,68,4,1,1,45,115.175,0,0.0,4.755097674971042,7.358193752733032,3.6888794541139363,3.4339872044851463,4.23410650459726
5,0,38,1,1373,21,7,2,4,1,1,45,52.35,0,0.6931471805599453,3.976873977747762,7.2254814727822945,3.091042453358316,2.0794415416798357,1.0986122886681098
0,0,38,0,520,13,4,5,3,1,2,30,37.32,0,0.0,3.6459719531026598,6.255750041753367,2.6390573296152584,1.6094379124341003,1.791759469228055
15,0,29,0,590,38,4,13,2,1,2,25,46.26,1,0.0,3.8556642717587617,6.3818160174060985,3.6635616461296463,1.6094379124341003,2.6390573296152584
13,0,36,4,7460,123,287,38,3,2,1,30,1451.32,0,1.6094379124341003,7.280917556778317,8.917444732471514,4.820281565605037,5.662960480135946,3.6635616461296463
3,0,36,2,3390,31,497,21,3,1,1,30,2124.84,0,1.0986122886681098,7.661922297368028,8.128880142125638,3.4657359027997265,6.210600077024653,3.091042453358316
13,0,39,2,7023,81,115,39,2,1,1,25,837.18,0,1.0986122886681098,6.73123287455252,8.857088135314953,4.406719247264253,4.7535901911063645,3.6888794541139363
12,0,37,1,5413,93,8,26,2,1,1,25,283.77,1,0.6931471805599453,5.6516818369108295,8.596743470174246,4.543294782270004,2.1972245773362196,3.295836866004329
9,0,38,1,3530,79,30,28,3,1,1,30,264.36,0,0.6931471805599453,5.581087394638797,8.169336395928386,4.382026634673881,3.4339872044851463,3.367295829986474
0,0,32,0,2780,19,0,12,3,1,1,30,111.96,0,0.0,4.727033773744932,7.930565854233965,2.995732273553991,0.0,2.5649493574615367
4,0,31,3,6785,108,260,28,2,2,1,25,1480.185,0,1.3862943611198906,7.300597722064064,8.822616945344176,4.6913478822291435,5.564520407322694,3.367295829986474
32,1,40,4,15635,232,70,37,3,1,1,30,914.68,0,1.6094379124341003,6.819666958660792,9.657331226912845,5.4510384535657,4.2626798770413155,3.6375861597263857
8,0,22,0,1045,24,8,8,2,1,1,25,84.105,0,0.0,4.443885788259936,6.952728644624869,3.2188758248682006,2.1972245773362196,2.1972245773362196
0,0,33,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
3,0,35,0,6413,69,101,35,2,1,1,25,746.19,0,0.0,6.616319503527431,8.7662383802531,4.248495242049359,4.624972813284271,3.58351893845611
3,0,37,0,3020,30,11,19,3,1,1,30,166.0,0,0.0,5.117993812416755,8.013343181386672,3.4339872044851463,2.4849066497880004,2.995732273553991
12,0,39,2,2683,42,15,8,4,1,1,45,105.625,0,1.0986122886681098,4.669318005811843,7.895063498091573,3.7612001156935624,2.772588722239781,2.1972245773362196
0,0,24,0,1263,33,23,66,4,1,1,45,89.9,0,0.0,4.509760001183433,7.142036574706803,3.5263605246161616,3.1780538303479458,4.204692619390966
12,0,40,1,14078,175,7,46,3,1,1,30,598.12,0,0.6931471805599453,6.395461911941112,9.552439604462528,5.170483995038151,2.0794415416798357,3.8501476017100584
13,0,21,2,2710,43,43,16,3,1,1,30,282.12,0,1.0986122886681098,5.645870836037208,7.905072849498666,3.784189633918261,3.784189633918261,2.833213344056216
5,0,39,0,1180,20,7,13,2,1,2,25,85.5,0,0.0,4.460144413937834,7.074116816197362,3.044522437723423,2.0794415416798357,2.6390573296152584
23,0,41,9,10435,99,9,43,5,2,1,55,171.51,0,2.302585092994046,5.1504552058056525,9.253016646256619,4.605170185988092,2.302585092994046,3.784189633918261
0,1,32,0,0,0,0,0,3,1,2,30,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
10,0,16,3,3042,46,40,22,3,1,1,30,283.52,0,1.3862943611198906,5.650803549865314,8.02059914989697,3.8501476017100584,3.713572066704308,3.1354942159291497
13,0,30,0,880,33,21,12,2,1,2,25,135.585,0,0.0,4.916947131443917,6.78105762593618,3.5263605246161616,3.091042453358316,2.5649493574615367
6,0,27,1,1560,39,195,11,2,2,1,25,949.455,0,0.6931471805599453,6.856940817304325,7.353081920515432,3.6888794541139363,5.278114659230517,2.4849066497880004
0,0,38,0,0,0,0,0,2,1,2,25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,34,0,0,0,0,0,5,1,1,55,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
23,0,38,3,14895,222,52,32,3,1,1,30,812.68,0,1.3862943611198906,6.70156716831734,9.608847999516849,5.407171771460119,3.970291913552122,3.4965075614664802
10,0,36,1,6143,99,7,10,3,1,1,30,277.68,0,0.6931471805599453,5.630064170161918,8.723231274827508,4.605170185988092,2.0794415416798357,2.3978952727983707
11,0,36,4,7270,122,278,35,3,2,1,30,1407.68,0,1.6094379124341003,7.250408374678432,8.891649112650057,4.812184355372417,5.631211781821365,3.58351893845611
3,1,29,0,2605,33,0,10,2,1,2,25,118.71,1,0.0,4.785072151263279,7.8655717576847906,3.5263605246161616,0.0,2.3978952727983707
13,0,37,2,9115,121,144,43,3,1,1,30,945.44,0,1.0986122886681098,6.8527075771979,9.117786390365575,4.804021044733257,4.976733742420574,3.784189633918261
9,0,44,2,2778,66,19,39,2,1,1,25,213.48,0,1.0986122886681098,5.3682164939277035,7.929846429742503,4.204692619390966,2.995732273553991,3.6888794541139363
0,0,32,0,2100,29,270,12,3,1,1,30,1165.16,0,0.0,7.061471578765757,7.650168700845001,3.4011973816621555,5.602118820879701,2.5649493574615367
11,0,13,3,3157,45,30,20,3,1,1,30,248.08,0,1.3862943611198906,5.517774130004251,8.057694194815587,3.828641396489095,3.4339872044851463,3.044522437723423
4,0,33,0,2685,35,2,14,2,1,2,25,131.4,1,0.0,4.885827643502908,7.895808377083183,3.58351893845611,1.0986122886681098,2.70805020110221
0,0,39,0,585,16,17,11,2,1,2,25,103.545,0,0.0,4.649617600723387,6.373319789577012,2.833213344056216,2.8903717578961645,2.4849066497880004
5,0,37,1,11220,151,9,47,3,1,1,30,490.84,0,0.6931471805599453,6.198153460350231,9.325542301664866,5.0238805208462765,2.302585092994046,3.871201010907891
